customer_id,First name,Last name,gender,language,agree_for_promo,autopay_card,customer_category,status,data_of_birth,customer_since,email,region,termination_date,MSISDN
197,Luca,Johnson,male,English,0,Yes, physical,active,26.11.1983,10.08.2020,Luca.Johnson74088@hotmail.com,Ontario,2019-10-07,+16139963450
198,Isabella,Gagnon,female,English,0,Yes, physical,active,22.04.1950,27.02.2021,Isabella.Gagnon15308@gmail.com,Alberta,,+15879803474
199,Ella,Michaud,female,English,0,Yes, physical,inactive,24.03.1967,10.03.2021,Ella.Michaud92635@gmx.com,Ontario,,+14165280164
200,Noah,Rogen,male,English,1,Yes, physical,inactive,20.05.1953,05.09.2020,Noah.Rogen37946@gmail.com,Quebec,,+15147596138
201,Mila,Graham,female,English,1,Yes, physical,active,31.10.1940,07.12.2020,Mila.Graham88620@mail.com,Saskatchewan,,+13062113671
202,Everly,Nadeau,female,English,0,Yes, physical,active,19.03.1974,23.09.2020,Everly.Nadeau71950@aol.com,Ontario,,+14371112865
203,Aria,Anderson,female,French,0,No, physical,active,07.12.1964,11.04.2020,Aria.Anderson11166@yahoo.com,Ontario,,+12496894507
204,Ava,Richard,female,English,1,Yes, physical,active,07.07.1976,30.07.2021,Ava.Richard3061@gmx.com,Quebec,,+14506546138
205,James,Beaulieu,male,English,0,No, physical,active,06.11.1995,23.05.2020,James.Beaulieu41909@gmail.com,British Columbia,2020-03-28,+12503924660
206,Hannah,Nguyen,female,French,0,Yes, physical,active,14.08.1958,09.09.2020,Hannah.Nguyen68441@gmail.com,British Columbia,,+17785648628
207,Theodore,Kennedy,male,English,1,No, physical,active,06.02.1996,25.11.2020,Theodore.Kennedy70169@aol.com,Quebec,,+18735953362
208,Charlie,Harris,female,English,0,No, physical,active,10.02.1967,28.01.2020,Charlie.Harris11162@gmx.com,Ontario,,+13437785182
209,Nathan,Johnson,male,English,1,No, physical,active,14.11.1965,13.09.2021,Nathan.Johnson50212@aol.com,Nova Scotia,,+17829437657
210,Chloe,Cote,female,English,1,Yes, physical,active,23.09.2000,06.07.2021,Chloe.Cote10799@gmx.com,Quebec,,+15819068808
211,Chloe,Chen,female,English,0,Yes, physical,active,18.10.1971,19.01.2021,Chloe.Chen63522@gmx.com,Quebec,2020-07-26,+14187170097
212,James,Peters,male,French,0,Yes, physical,active,15.02.1948,24.10.2020,James.Peters69347@gmx.com,Ontario,,+19059988002
213,William,Johnston,male,English,0,No, physical,active,31.03.1979,24.05.2021,William.Johnston64793@aol.com,Ontario,,+17058214542
214,Abigail,Peters,female,English,1,Yes, physical,active,02.08.1953,07.03.2020,Abigail.Peters68171@mail.com,Ontario,,+19055379842
215,Jacob,Girard,male,French,1,Yes, physical,active,23.09.1967,19.08.2020,Jacob.Girard23959@mail.com,Saskatchewan,2021-11-23,+13069987398
216,William,Peters,male,English,0,No, physical,active,06.12.1974,06.01.2020,William.Peters61466@mail.com,Alberta,,+14031165017
217,Everly,Campbell,female,English,0,No, physical,active,05.05.1996,09.09.2020,Everly.Campbell3252@gmail.com,Ontario,2020-11-09,+18075735226
218,Mila,Reynolds,female,English,1,No, physical,active,16.07.1959,02.04.2021,Mila.Reynolds95939@yahoo.com,Ontario,,+18076540164
219,Lily,Graham,female,English,1,No, physical,active,29.05.1957,06.04.2021,Lily.Graham92080@mail.com,Ontario,,+16138677317
220,Benjamin,King,male,Chinese,0,No,business,active,12.06.1969,03.07.2020,Benjamin.King27655@gmx.com,Ontario,,+15487104470
221,Oliver,Grant,male,French,1,Yes, physical,active,28.10.1997,29.06.2021,Oliver.Grant28377@gmail.com,Saskatchewan,2021-01-10,+13061452245
222,Levi,Evans,male,English,0,No, physical,active,22.05.1981,12.12.2021,Levi.Evans38488@hotmail.com,Manitoba,2020-03-27,+12048500361
223,Nora,Pelletier,female,French,1,Yes, physical,active,23.02.1941,23.06.2020,Nora.Pelletier76181@aol.com,Quebec,,+15813121705
224,Lily,Gagnon,female,English,0,No, physical,active,17.12.1945,22.05.2021,Lily.Gagnon16991@gmx.com,Quebec,,+18736937963
225,Logan,Michaud,male,English,1,No, physical,active,15.08.1989,13.02.2020,Logan.Michaud85699@hotmail.com,Alberta,,+17803631068
226,Sophia,Gagnon,female,English,1,Yes, physical,active,22.06.1971,17.04.2021,Sophia.Gagnon35378@gmx.com,British Columbia,2021-06-06,+12502676041
227,Benjamin,Harris,male,English,0,No, physical,active,13.10.1998,10.10.2020,Benjamin.Harris39725@aol.com,Manitoba,,+14317492537
228,Amelia,Anderson,female,Chinese,1,No, physical,active,02.08.1969,15.01.2021,Amelia.Anderson46045@aol.com,British Columbia,,+12366494596
229,Miles,Grant,male,English,0,Yes, physical,active,03.05.1992,10.04.2021,Miles.Grant59589@yahoo.com,British Columbia,2019-03-27,+12508377680
230,Zoey,Chen,female,English,1,No, physical,active,11.04.1994,26.03.2021,Zoey.Chen81175@hotmail.com,Manitoba,,+14318569442
231,Nathan,Richard,male,English,1,Yes, physical,active,29.10.1965,26.09.2020,Nathan.Richard15046@hotmail.com,Ontario,,+14371705909
232,Chloe,Murray,female,English,0,No, physical,active,13.02.1942,28.03.2020,Chloe.Murray84912@aol.com,Ontario,2020-05-05,+14164514274
233,James,Lewis,male,English,1,No, physical,active,21.11.1999,21.01.2021,James.Lewis58994@mail.com,Quebec,,+14388231700
234,Oliver,Chen,male,English,0,Yes,business,active,16.06.1986,28.02.2020,Oliver.Chen41343@gmail.com,British Columbia,2020-12-12,+17786533020
235,Everly,Lapointe,female,English,1,Yes, physical,active,03.05.1945,26.04.2020,Everly.Lapointe47365@mail.com,Newfoundland and Labrador,,+17094290106
236,Theodore,Beaulieu,male,English,1,Yes, physical,active,08.12.1980,20.10.2021,Theodore.Beaulieu24759@gmail.com,Alberta,,+17801464165
237,Levi,Pelletier,male,French,0,Yes, physical,active,17.04.1994,23.02.2020,Levi.Pelletier80205@mail.com,British Columbia,2020-03-09,+17788730117
238,Ethan,Landry,male,French,1,Yes, physical,active,27.08.1974,19.02.2020,Ethan.Landry70138@gmail.com,Alberta,,+18256411754
239,Hannah,Khan,female,English,1,Yes, physical,active,17.10.1959,09.12.2021,Hannah.Khan75849@yahoo.com,Ontario,,+17055688393
240,Benjamin,Morin,male,English,0,No,business,active,04.06.1986,13.04.2020,Benjamin.Morin52840@yahoo.com,Ontario,,+16476380078
241,Olivia,Anderson,female,English,1,No, physical,active,18.12.1985,18.10.2020,Olivia.Anderson33430@gmx.com,Newfoundland and Labrador,,+17097491276
242,William,Lavoie,male,English,1,No, physical,active,24.06.1955,29.12.2020,William.Lavoie61158@gmail.com,Quebec,2020-05-03,+14381310689
243,Luca,Richard,male,French,0,No,business,active,23.04.1996,12.08.2020,Luca.Richard98524@yahoo.com,British Columbia,,+16043538337
244,Charlotte,Bouchard,female,English,0,No, physical,inactive,24.03.1987,09.07.2021,Charlotte.Bouchard31779@mail.com,Nova Scotia,,+19023480883
245,Ella,Evans,female,English,0,No, physical,active,11.11.1969,25.06.2021,Ella.Evans75708@aol.com,Ontario,,+14379452279
246,Logan,Richard,male,English,1,Yes, physical,active,16.03.1946,19.11.2021,Logan.Richard63547@hotmail.com,Alberta,2020-01-08,+15872240286
247,Miles,Chen,male,English,1,No, physical,active,17.05.1947,05.09.2020,Miles.Chen42729@gmx.com,Ontario,2020-01-31,+15489113605
248,Alexander,Rogen,male,English,0,No, physical,active,21.07.1974,18.03.2021,Alexander.Rogen12401@gmx.com,Ontario,,+12267289968
249,Nora,Bouchard,female,English,1,Yes, physical,active,28.02.2001,31.05.2020,Nora.Bouchard66204@gmx.com,Nova Scotia,,+19024349472
250,Emma,Cameron,female,English,0,Yes, physical,active,22.12.1976,10.11.2021,Emma.Cameron43103@aol.com,Ontario,,+14379899050
251,Aria,Fortin,female,English,1,No, physical,active,22.07.1986,14.12.2020,Aria.Fortin14411@aol.com,Alberta,,+17804316830
252,Ellie,Richard,female,English,0,No,business,active,04.08.1991,15.07.2021,Ellie.Richard92269@mail.com,Ontario,,+12492929234
253,Sophia,Robinson,female,Chinese,1,No, physical,inactive,02.06.1941,02.04.2021,Sophia.Robinson19176@yahoo.com,Saskatchewan,,+13069958509
254,Luca,Patel,male,French,0,No, physical,active,13.01.1944,30.09.2020,Luca.Patel75644@gmx.com,Quebec,,+15792739006
255,Lucas,Johnson,male,French,0,Yes, physical,active,18.09.1941,25.11.2021,Lucas.Johnson83451@hotmail.com,Ontario,,+12492151931
256,Aria,Gill,female,English,0,Yes,business,active,23.10.1979,25.03.2021,Aria.Gill26065@gmail.com,British Columbia,,+16048158748
257,Lucas,Ouellet,male,English,0,No, physical,active,06.05.1965,20.01.2020,Lucas.Ouellet61430@gmail.com,New Brunswick,,+15062207154
258,Ella,Johnson,female,English,0,No, physical,active,03.10.1961,05.12.2021,Ella.Johnson54533@gmail.com,Quebec,,+18191978648
259,Ellie,Patel,female,French,1,No, physical,inactive,22.04.1997,14.03.2020,Ellie.Patel86726@gmail.com,Alberta,,+14038740252
260,Ethan,Grant,male,English,1,No, physical,active,09.08.1945,22.11.2021,Ethan.Grant17070@hotmail.com,Ontario,,+12263165970
261,Liam,Reynolds,male,English,1,Yes, physical,active,02.01.1957,31.03.2020,Liam.Reynolds5616@gmx.com,Ontario,2020-08-22,+16131620377
262,Avery,Johnson,female,English,1,No, physical,active,19.07.1977,08.12.2020,Avery.Johnson66648@mail.com,British Columbia,,+16725891257
263,Everly,Davis,female,English,1,Yes, physical,active,24.08.1985,05.02.2020,Everly.Davis14969@gmx.com,Quebec,,+18191063840
264,Olivia,MacDonald,female,English,1,No,business,active,11.05.1980,18.12.2021,Olivia.MacDonald42566@hotmail.com,Newfoundland and Labrador,,+17092995095
265,Olivia,Khan,female,English,0,No, physical,active,16.08.1962,21.08.2021,Olivia.Khan30535@yahoo.com,Ontario,,+16138829841
266,Noah,Johnson,male,English,1,Yes, physical,active,22.07.1980,02.02.2021,Noah.Johnson68834@aol.com,Ontario,,+18079006723
267,Theodore,Fortin,male,English,1,No, physical,active,16.12.1982,16.08.2020,Theodore.Fortin81262@yahoo.com,Alberta,,+15878825767
268,William,Hall,male,Chinese,0,Yes, physical,active,18.04.1975,08.03.2020,William.Hall83730@aol.com,Ontario,,+12891364868
269,Logan,Evans,male,French,0,Yes, physical,active,19.03.1949,25.04.2021,Logan.Evans25732@yahoo.com,Ontario,,+15488118174
270,Chloe,Levesque,female,English,0,No, physical,active,02.01.1956,07.05.2020,Chloe.Levesque17408@gmail.com,British Columbia,,+12509207981
271,Miles,Chen,male,English,0,No, physical,active,01.04.1945,20.06.2021,Miles.Chen10537@hotmail.com,Quebec,,+15144965311
272,Oliver,Davis,male,English,1,Yes, physical,active,10.09.1945,29.06.2021,Oliver.Davis5212@gmx.com,British Columbia,,+12362462107
273,Sophia,Grant,female,French,1,No, physical,active,25.05.1940,08.06.2020,Sophia.Grant25017@yahoo.com,Quebec,,+18198405098
274,Logan,Murphy,male,English,1,Yes, physical,active,05.02.1988,21.02.2021,Logan.Murphy11576@yahoo.com,Ontario,,+18078743097
275,Mia,Lavoie,female,English,0,No, physical,active,18.03.1954,12.09.2021,Mia.Lavoie92501@hotmail.com,Ontario,,+14372520881
276,Jackson,Johnston,male,English,1,Yes, physical,active,16.03.1959,14.07.2020,Jackson.Johnston15984@mail.com,Ontario,,+15482986080
277,Aria,Grant,female,French,0,Yes, physical,active,26.12.1974,05.02.2020,Aria.Grant54776@yahoo.com,Alberta,,+17805564558
278,Mia,Morrison,female,English,1,No, physical,inactive,05.01.1951,30.12.2020,Mia.Morrison32516@gmx.com,Ontario,,+14168084618
279,Mila,Mitchell,female,English,1,Yes, physical,active,20.07.1987,03.11.2020,Mila.Mitchell80582@gmx.com,Saskatchewan,,+13063295513
280,Leo,Nguyen,male,English,0,No, physical,active,25.05.1950,01.06.2020,Leo.Nguyen86038@aol.com,Ontario,,+12898197829
281,Liam,Anderson,male,French,0,Yes, physical,active,02.12.1995,04.06.2021,Liam.Anderson91051@mail.com,British Columbia,,+16048141902
282,Avery,Belanger,female,English,1,No, physical,active,03.03.1991,06.07.2020,Avery.Belanger10756@hotmail.com,Ontario,,+14372450396
283,Hannah,Michaud,female,French,1,Yes, physical,active,22.03.1945,15.12.2021,Hannah.Michaud3530@gmail.com,British Columbia,,+12369205383
284,Grayson,Campbell,male,French,0,No, physical,inactive,28.06.1941,05.06.2021,Grayson.Campbell91543@gmx.com,Quebec,2020-11-26,+15811387703
285,Alexander,Rogen,male,English,1,Yes, physical,active,26.10.1993,25.12.2021,Alexander.Rogen61135@hotmail.com,British Columbia,,+12504430258
286,Theodore,Levesque,male,French,0,Yes, physical,active,06.09.1967,09.12.2020,Theodore.Levesque25394@aol.com,Ontario,,+12492712613
287,Amelia,MacDonald,female,English,1,No, physical,active,24.07.1987,20.04.2021,Amelia.MacDonald87853@mail.com,Manitoba,,+14313521286
288,Sophia,Lin,female,English,0,No,business,active,03.10.1944,01.04.2021,Sophia.Lin75438@gmx.com,Ontario,,+15482662772
289,Ethan,Ouellet,male,English,1,Yes, physical,active,03.01.1992,29.06.2021,Ethan.Ouellet10991@gmx.com,British Columbia,,+12503378516
290,Olivia,Grant,female,English,0,No, physical,active,29.03.1986,24.04.2021,Olivia.Grant33110@gmx.com,Ontario,,+12893060178
291,Benjamin,Leblanc,male,French,0,Yes, physical,active,01.02.1955,21.09.2021,Benjamin.Leblanc3961@mail.com,Saskatchewan,,+13068129396
292,Owen,Fortin,male,English,1,No, physical,active,12.11.1987,27.01.2021,Owen.Fortin42337@gmail.com,Ontario,,+12262861194
293,Chloe,Chen,female,French,0,Yes, physical,active,23.10.1996,27.09.2020,Chloe.Chen58264@gmx.com,Quebec,,+14385677887
294,Leah,Ouellet,female,English,1,No, physical,active,15.02.1999,18.07.2020,Leah.Ouellet70240@mail.com,Quebec,,+15799021318
295,Alexander,Chen,male,English,1,No, physical,active,18.04.1953,07.11.2020,Alexander.Chen55305@gmx.com,Manitoba,,+12049470790
296,Leo,Murphy,male,English,0,Yes, physical,inactive,02.06.1964,26.06.2020,Leo.Murphy78363@gmx.com,Quebec,,+18193518331
297,Jacob,Gauthier,male,English,1,No, physical,active,05.03.1979,17.08.2020,Jacob.Gauthier48289@gmx.com,Quebec,2020-12-30,+18195307497
298,Mateo,Robinson,male,English,1,Yes,business,active,08.04.1978,10.12.2021,Mateo.Robinson74241@mail.com,Ontario,,+12892721394
299,Aria,Graham,female,English,1,No, physical,active,16.09.1996,22.10.2021,Aria.Graham28668@gmail.com,Ontario,,+19057783252
300,Sophia,Johnston,female,English,1,No, physical,active,03.07.2000,28.04.2021,Sophia.Johnston11038@mail.com,Ontario,,+18072597315
301,Jack,Chen,male,English,1,No, physical,active,30.05.1956,14.05.2021,Jack.Chen88488@hotmail.com,British Columbia,,+16042215438
302,Zoey,Leblanc,female,English,0,Yes, physical,active,29.09.1955,23.09.2021,Zoey.Leblanc83240@mail.com,British Columbia,2020-04-05,+16049073336
303,Isla,Kennedy,female,English,1,Yes, physical,active,12.07.1940,31.10.2020,Isla.Kennedy51455@aol.com,Ontario,,+17054732031
304,Charlotte,Lin,female,English,1,Yes, physical,active,27.05.1977,18.12.2020,Charlotte.Lin60193@mail.com,Ontario,,+19053329245
305,Leah,Beaulieu,female,English,0,No, physical,active,28.08.1978,14.12.2021,Leah.Beaulieu15137@aol.com,Quebec,,+15813946342
306,Emma,Levesque,female,English,0,No, physical,active,31.05.1971,14.02.2021,Emma.Levesque13735@gmx.com,Quebec,2021-05-08,+13678702848
307,Ava,Lin,female,English,1,Yes, physical,active,27.07.1987,23.09.2021,Ava.Lin22705@yahoo.com,Quebec,,+18739822081
308,Owen,Robinson,male,English,0,Yes, physical,active,21.07.1948,25.08.2020,Owen.Robinson3471@gmail.com,Quebec,,+15794891149
309,Benjamin,Peters,male,French,0,Yes,business,active,01.07.1947,10.02.2021,Benjamin.Peters61576@gmail.com,Ontario,,+12894763884
310,Scarlett,Landry,female,French,1,Yes, physical,active,27.01.1963,22.10.2020,Scarlett.Landry10784@hotmail.com,Ontario,,+16136459437
311,Logan,Johnston,male,English,1,No, physical,active,24.01.1961,21.06.2021,Logan.Johnston58993@gmx.com,Quebec,,+18736878478
312,Zoey,Lavoie,female,Chinese,0,No, physical,active,05.06.1973,27.01.2021,Zoey.Lavoie44315@yahoo.com,Quebec,,+15814689919
313,Lucas,Levesque,male,French,0,Yes, physical,active,03.11.1943,04.07.2021,Lucas.Levesque89007@hotmail.com,Ontario,,+12495160894
314,Logan,Robinson,male,French,0,No, physical,active,11.12.1958,30.07.2021,Logan.Robinson92146@gmail.com,Nova Scotia,,+17827740323
315,Miles,Mitchell,male,English,1,Yes, physical,active,10.04.1984,11.02.2020,Miles.Mitchell54223@mail.com,Ontario,,+14165947538
316,Jacob,Anderson,male,English,0,Yes, physical,active,31.07.1960,09.07.2020,Jacob.Anderson91925@mail.com,Ontario,,+14161745449
317,Mila,Kennedy,female,Chinese,1,Yes, physical,active,21.05.1983,04.05.2021,Mila.Kennedy19880@mail.com,British Columbia,,+12364468964
318,Jack,Gauthier,male,English,0,No, physical,active,16.07.1983,28.10.2021,Jack.Gauthier34456@gmail.com,Ontario,,+17051103460
319,Nathan,Michaud,male,French,1,No, physical,active,18.01.2004,25.06.2021,Nathan.Michaud78811@gmx.com,Quebec,,+15148409886
320,Jackson,Hall,male,English,1,No, physical,active,01.07.1951,19.02.2020,Jackson.Hall22087@hotmail.com,Quebec,,+13676517989
321,Abigail,Michaud,female,French,0,Yes, physical,active,14.12.1975,06.01.2020,Abigail.Michaud21657@yahoo.com,Quebec,,+18732607656
322,Mason,Murray,male,English,0,No, physical,inactive,24.04.1972,27.07.2021,Mason.Murray92781@yahoo.com,Ontario,,+15481821674
323,Avery,Michaud,female,French,0,No, physical,active,26.06.1943,24.09.2020,Avery.Michaud43328@gmail.com,British Columbia,,+12366467210
324,Lucas,Graham,male,English,1,No, physical,active,13.01.1992,26.03.2021,Lucas.Graham48708@yahoo.com,Ontario,,+14162127757
325,James,Michaud,male,French,1,Yes, physical,active,10.04.2000,20.04.2020,James.Michaud16151@yahoo.com,Alberta,,+18253412228
326,Nathan,Johnston,male,English,0,Yes, physical,active,27.01.1984,29.09.2021,Nathan.Johnston62308@gmail.com,Quebec,,+18191299673
327,Sophia,Campbell,female,English,1,No, physical,active,04.11.1999,17.06.2020,Sophia.Campbell36895@mail.com,Alberta,,+14032612800
328,Levi,Jackson,male,English,1,No,business,active,19.02.2003,15.07.2021,Levi.Jackson69466@yahoo.com,Ontario,,+14166794636
329,Jackson,Richard,male,English,0,No, physical,active,03.12.1998,04.01.2020,Jackson.Richard23605@yahoo.com,Saskatchewan,,+16393776443
330,Miles,Lapointe,male,English,1,No, physical,active,19.09.1955,16.03.2021,Miles.Lapointe90790@gmail.com,Ontario,,+19058009783
331,Leo,Richard,male,French,1,No, physical,active,06.10.1968,18.06.2021,Leo.Richard79352@mail.com,Quebec,,+14385441295
332,Alexander,Leblanc,male,English,1,No, physical,active,24.01.1970,22.05.2020,Alexander.Leblanc64522@gmail.com,Ontario,2021-03-17,+12495763156
333,Logan,Graham,male,English,1,Yes, physical,active,21.06.1987,15.04.2020,Logan.Graham59161@yahoo.com,Ontario,,+14377048446
334,Logan,Gill,male,English,0,No,business,active,21.06.1957,10.05.2020,Logan.Gill33020@mail.com,Ontario,,+12269458931
335,Ethan,Jackson,male,French,1,Yes, physical,active,18.02.1989,06.01.2021,Ethan.Jackson4479@hotmail.com,Ontario,,+16134860163
336,Ellie,Campbell,female,French,1,Yes, physical,active,27.12.1952,03.12.2020,Ellie.Campbell64767@gmx.com,Ontario,2019-01-29,+15488015146
337,Abigail,Rogen,female,French,0,No, physical,active,09.06.1966,06.04.2021,Abigail.Rogen87479@yahoo.com,British Columbia,,+12361960629
338,Ellie,Girard,female,English,1,Yes, physical,active,18.02.1940,26.08.2020,Ellie.Girard53412@mail.com,British Columbia,,+12502129336
339,Liam,Michaud,male,English,1,Yes, physical,active,20.05.1972,25.01.2020,Liam.Michaud87803@aol.com,Quebec,,+18198097543
340,Jackson,Campbell,male,French,0,No, physical,active,10.06.1968,28.02.2020,Jackson.Campbell50674@gmail.com,Ontario,2020-09-18,+14165015542
341,Charlie,Davis,female,French,1,Yes, physical,inactive,20.01.1991,24.02.2021,Charlie.Davis40655@yahoo.com,British Columbia,2020-06-09,+17782377221
342,Charlie,Leblanc,female,English,1,Yes,business,active,04.07.1975,10.06.2021,Charlie.Leblanc65716@hotmail.com,Quebec,,+15148093382
343,Mateo,Martin,male,English,0,Yes, physical,active,21.07.1962,22.03.2021,Mateo.Martin9601@gmx.com,Quebec,,+18194478028
344,Hannah,Cameron,female,English,1,No, physical,active,02.07.1993,04.05.2020,Hannah.Cameron13150@yahoo.com,Quebec,,+14182287904
345,Elliot,Chen,male,English,0,No, physical,inactive,24.10.1970,04.01.2020,Elliot.Chen68246@gmail.com,Ontario,,+13652637892
346,Benjamin,Belanger,male,English,1,No, physical,active,01.08.1941,29.09.2020,Benjamin.Belanger81592@gmx.com,Ontario,,+16131771686
347,Mason,Murray,male,English,1,No, physical,active,01.11.1985,30.11.2020,Mason.Murray60072@aol.com,Ontario,,+17052012541
